지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),이슬점온도(°C),현지기압(hPa),일조(hr),시정(10m),지면온도(°C),증기압(hPa)
174,2020-04-24 15:00,15.5,0.0,5.7,270,26,-3.9,995.1,1.0,1862,26.3,4.6
174,2020-04-24 16:00,15.3,0.0,5.4,270,22,-6.3,994.6,1.0,1906,24.0,3.8
174,2020-04-24 17:00,14.4,0.0,7.3,250,23,-6.5,994.7,1.0,1899,19.9,3.8
174,2020-04-24 18:00,13.8,0.0,4.5,290,22,-7.5,995.1,1.0,1929,15.4,3.5
174,2020-04-24 19:00,11.9,0.0,3.2,250,31,-4.7,995.6,0.8,1966,10.0,4.3
174,2020-04-24 20:00,10.5,0.0,1.8,270,34,-4.7,996.2,0.0,1935,7.1,4.3
174,2020-04-24 21:00,6.4,0.0,0.7,250,54,-2.2,997.0,0.0,1876,5.4,5.2
174,2020-04-24 22:00,4.5,0.0,0.6,320,63,-1.9,997.4,0.0,1931,4.0,5.3
174,2020-04-24 23:00,3.2,0.0,0.6,270,71,-1.5,997.3,0.0,1437,3.0,5.5
174,2020-04-25 00:00,2.1,0.0,0.2,0,77,-1.5,997.5,0.0,1356,2.2,5.5
174,2020-04-25 01:00,1.1,0.0,0.1,0,84,-1.3,997.2,0.0,900,1.6,5.6
174,2020-04-25 02:00,0.7,0.0,0.3,0,85,-1.5,996.6,0.0,1137,1.2,5.5
174,2020-04-25 03:00,0.1,0.0,0.2,0,90,-1.3,996.1,0.0,1332,0.8,5.6
174,2020-04-25 04:00,-0.2,0.0,0.0,0,92,-1.3,995.7,0.0,744,0.6,5.6
174,2020-04-25 05:00,-0.4,0.0,0.5,320,93,-1.3,995.3,0.0,755,0.4,5.6
174,2020-04-25 06:00,-0.6,0.0,0.0,0,94,-1.4,995.2,0.0,957,0.4,5.5
174,2020-04-25 07:00,1.4,0.0,0.1,0,88,-0.3,995.1,0.5,1083,2.0,6.0
174,2020-04-25 08:00,5.9,0.0,0.4,0,75,1.7,994.8,1.0,1814,4.9,6.9
174,2020-04-25 09:00,14.7,0.0,1.8,90,54,5.4,994.6,1.0,1701,10.8,9.0
174,2020-04-25 10:00,15.6,0.0,5.0,160,45,3.6,994.2,1.0,1477,17.8,7.9
174,2020-04-25 11:00,17.1,0.0,4.4,160,43,4.4,993.5,1.0,1408,24.0,8.4
174,2020-04-25 12:00,19.0,0.0,3.8,160,44,6.4,992.7,1.0,1424,28.7,9.6
174,2020-04-25 13:00,21.2,0.0,5.5,250,32,3.8,991.7,0.7,1218,28.1,8.0
174,2020-04-25 14:00,21.4,0.0,4.7,230,31,3.5,991.0,0.9,1442,30.4,7.8
174,2020-04-25 15:00,21.9,0.0,3.5,230,28,2.5,990.2,1.0,1590,30.0,7.3
174,2020-04-25 16:00,21.5,0.0,5.1,200,31,3.6,989.8,1.0,1458,28.3,7.9
174,2020-04-25 17:00,21.2,0.0,4.5,200,34,4.6,989.6,1.0,1619,24.4,8.5
174,2020-04-25 18:00,18.4,0.0,5.7,290,46,6.5,990.4,1.0,1280,18.8,9.7
174,2020-04-25 19:00,16.1,0.0,4.8,290,57,7.5,991.5,0.3,1001,13.9,10.4
174,2020-04-25 20:00,14.7,0.0,2.6,270,61,7.2,992.1,0.0,881,11.5,10.2
174,2020-04-25 21:00,14.2,0.0,4.3,290,61,6.7,993.4,0.0,857,10.6,9.8
174,2020-04-25 22:00,13.0,0.0,2.8,290,66,6.7,994.2,0.0,734,9.6,9.8
174,2020-04-25 23:00,12.0,0.0,2.5,320,73,7.3,994.3,0.0,688,8.6,10.2
174,2020-04-26 00:00,10.8,0.0,1.0,360,80,7.4,994.7,0.0,602,7.8,10.3
174,2020-04-26 01:00,10.3,0.0,2.7,320,82,7.3,994.6,0.0,578,7.3,10.2
174,2020-04-26 02:00,9.4,0.0,1.5,290,82,6.4,994.7,0.0,621,6.4,9.6
174,2020-04-26 03:00,8.0,0.0,1.7,340,76,4.0,995.4,0.0,915,5.3,8.1
174,2020-04-26 04:00,7.2,0.0,2.4,320,78,3.6,995.6,0.0,1017,4.6,7.9
174,2020-04-26 05:00,7.0,0.0,4.3,290,78,3.4,995.9,0.0,1065,4.3,7.8
174,2020-04-26 06:00,5.8,0.0,3.6,290,85,3.4,996.3,0.0,956,3.8,7.8
174,2020-04-26 07:00,7.0,0.0,3.5,270,80,3.7,996.7,0.8,1018,5.0,8.0
174,2020-04-26 08:00,8.7,0.0,4.5,270,73,4.1,997.5,1.0,1204,6.9,8.2
174,2020-04-26 09:00,10.8,0.0,4.6,270,63,4.0,997.9,1.0,1520,10.6,8.1
174,2020-04-26 10:00,12.8,0.0,6.6,320,42,0.1,998.0,1.0,1681,17.3,6.2
174,2020-04-26 11:00,14.3,0.0,6.1,320,35,-0.9,997.9,1.0,1732,23.0,5.7
174,2020-04-26 12:00,15.6,0.0,5.5,320,37,0.9,997.6,1.0,1797,27.6,6.5
174,2020-04-26 13:00,16.8,0.0,4.2,320,28,-1.8,997.3,1.0,1749,30.1,5.4
174,2020-04-26 14:00,17.5,0.0,5.0,320,26,-2.2,996.5,1.0,1633,31.0,5.2
174,2020-04-26 15:00,17.4,0.0,5.9,320,20,-5.8,995.9,1.0,1884,29.1,4.0
174,2020-04-26 16:00,18.5,0.0,2.6,340,21,-4.2,995.5,1.0,1917,28.5,4.5
174,2020-04-26 17:00,17.8,0.0,2.3,290,22,-4.2,996.0,1.0,1884,24.3,4.5
174,2020-04-26 18:00,17.0,0.0,3.4,270,24,-3.7,996.5,1.0,1930,18.8,4.6
174,2020-04-26 19:00,14.6,0.0,2.1,270,36,-0.3,996.8,0.3,1690,14.1,6.0
174,2020-04-26 20:00,13.9,0.0,2.9,270,40,0.5,997.4,0.0,1940,11.3,6.3
174,2020-04-26 21:00,13.1,0.0,2.9,320,38,-0.9,998.5,0.0,1979,10.2,5.7
174,2020-04-26 22:00,12.9,0.0,2.5,290,35,-2.2,999.2,0.0,1997,9.9,5.2
174,2020-04-26 23:00,11.8,0.0,3.3,290,36,-2.8,999.8,0.0,1985,8.7,5.0
174,2020-04-27 00:00,11.1,0.0,2.5,290,38,-2.7,1000.1,0.0,1951,8.4,5.0
174,2020-04-27 01:00,10.4,0.0,3.0,290,36,-4.0,1000.0,0.0,1989,6.9,4.5
174,2020-04-27 02:00,9.9,0.0,3.5,270,37,-4.1,999.7,0.0,1985,6.2,4.5
174,2020-04-27 03:00,7.9,0.0,2.1,290,43,-3.9,999.5,0.0,1980,4.8,4.6
174,2020-04-27 04:00,4.9,0.0,0.7,110,63,-1.5,999.4,0.0,1960,3.8,5.5
174,2020-04-27 05:00,3.9,0.0,0.5,110,68,-1.4,999.4,0.0,1919,2.9,5.5
174,2020-04-27 06:00,3.1,0.0,0.0,0,71,-1.6,999.8,0.0,1950,2.6,5.4
174,2020-04-27 07:00,4.8,0.0,0.1,0,71,0.0,1000.2,0.8,1799,4.0,6.1
174,2020-04-27 08:00,9.8,0.0,0.4,0,55,1.1,1000.6,1.0,1802,6.6,6.6
174,2020-04-27 09:00,14.1,0.0,3.0,270,35,-1.1,1000.9,1.0,1810,11.9,5.6
174,2020-04-27 10:00,15.2,0.0,4.1,290,26,-4.2,1001.3,1.0,1818,20.3,4.5
174,2020-04-27 11:00,16.0,0.0,4.1,320,28,-2.5,1001.0,1.0,1821,26.0,5.1
174,2020-04-27 12:00,16.8,0.0,5.2,270,27,-2.3,1000.3,1.0,1775,30.8,5.2
174,2020-04-27 13:00,18.1,0.0,3.6,270,24,-2.8,1000.0,0.8,1869,32.9,5.0
174,2020-04-27 14:00,18.1,0.0,6.8,250,22,-3.9,999.1,1.0,1932,33.2,4.6
174,2020-04-27 15:00,17.9,0.0,5.5,270,21,-4.7,998.4,1.0,1948,30.0,4.3
174,2020-04-27 16:00,17.4,0.0,4.8,290,22,-4.5,998.2,0.9,1872,26.7,4.4
174,2020-04-27 17:00,17.2,0.0,4.9,270,22,-4.7,998.0,1.0,1864,24.2,4.3
174,2020-04-27 18:00,15.9,0.0,4.1,290,24,-4.6,998.1,1.0,1874,19.0,4.3
174,2020-04-27 19:00,14.2,0.0,4.0,290,31,-2.7,998.6,0.8,1873,13.0,5.0
174,2020-04-27 20:00,12.5,0.0,2.3,290,38,-1.4,999.7,0.0,1647,10.2,5.5
174,2020-04-27 21:00,10.9,0.0,2.3,290,47,0.0,1000.4,0.0,1565,8.6,6.1
174,2020-04-27 22:00,9.4,0.0,2.3,270,52,0.0,1001.1,0.0,1666,7.3,6.1
174,2020-04-27 23:00,9.8,0.0,2.3,290,50,-0.1,1001.3,0.0,1634,6.6,6.1
174,2020-04-28 00:00,9.1,0.0,3.9,270,51,-0.5,1001.1,0.0,1604,6.0,5.9
174,2020-04-28 01:00,8.4,0.0,1.4,360,54,-0.3,1001.2,0.0,1577,5.2,6.0
174,2020-04-28 02:00,5.8,0.0,0.6,250,68,0.3,1001.4,0.0,1356,4.4,6.2
174,2020-04-28 03:00,3.9,0.0,0.8,230,79,0.5,1001.6,0.0,1244,3.7,6.3
174,2020-04-28 04:00,3.3,0.0,0.2,0,82,0.5,1001.8,0.0,1266,3.0,6.3
174,2020-04-28 05:00,2.8,0.0,0.0,0,85,0.5,1001.9,0.0,1013,2.4,6.3
174,2020-04-28 06:00,2.3,0.0,0.2,0,87,0.3,1002.4,0.0,1142,2.2,6.2
174,2020-04-28 07:00,4.5,0.0,0.3,0,78,0.9,1002.6,0.8,1094,3.7,6.5
174,2020-04-28 08:00,9.8,0.0,0.6,230,57,1.6,1003.1,1.0,1446,6.5,6.9
174,2020-04-28 09:00,13.0,0.0,4.1,250,34,-2.5,1003.0,1.0,1864,11.8,5.1
174,2020-04-28 10:00,14.2,0.0,4.6,270,32,-2.2,1003.3,1.0,1829,20.0,5.2
174,2020-04-28 11:00,15.8,0.0,3.3,290,29,-2.2,1002.7,1.0,1695,26.8,5.2
174,2020-04-28 12:00,17.2,0.0,2.8,290,25,-3.0,1001.9,1.0,1815,31.0,4.9
174,2020-04-28 13:00,18.9,0.0,4.0,290,22,-3.3,1000.9,1.0,1749,33.2,4.8
174,2020-04-28 14:00,18.9,0.0,5.0,270,25,-1.5,1000.1,1.0,1671,32.7,5.5
174,2020-04-28 15:00,19.3,0.0,4.7,290,26,-0.7,999.2,1.0,1761,31.5,5.8
174,2020-04-28 16:00,19.7,0.0,5.0,270,25,-0.9,998.6,1.0,1898,29.7,5.7
174,2020-04-28 17:00,19.1,0.0,4.8,270,28,0.1,998.5,1.0,1898,25.4,6.2
174,2020-04-28 18:00,17.7,0.0,4.3,290,28,-1.0,998.6,1.0,1777,19.9,5.7
174,2020-04-28 19:00,16.0,0.0,3.5,290,29,-2.0,998.9,0.8,1876,14.1,5.3
174,2020-04-28 20:00,13.3,0.0,1.0,250,40,0.0,999.5,0.0,1885,11.1,6.1
174,2020-04-28 21:00,11.5,0.0,1.0,290,44,-0.3,1000.1,0.0,1965,9.3,6.0
174,2020-04-28 22:00,9.4,0.0,0.9,270,53,0.2,1000.6,0.0,1981,8.0,6.2
174,2020-04-28 23:00,7.7,0.0,0.5,270,62,0.8,1000.8,0.0,1669,7.0,6.5
174,2020-04-29 00:00,6.4,0.0,1.3,250,72,1.7,1000.7,0.0,1528,6.1,6.9
174,2020-04-29 01:00,5.6,0.0,0.5,110,78,2.0,1000.1,0.0,1392,5.3,7.1
174,2020-04-29 02:00,4.9,0.0,0.0,0,81,1.9,999.7,0.0,1372,4.8,7.0
174,2020-04-29 03:00,4.1,0.0,0.1,0,86,1.9,999.7,0.0,1328,4.2,7.0
174,2020-04-29 04:00,3.5,0.0,0.2,0,90,2.0,999.8,0.0,1132,3.7,7.1
174,2020-04-29 05:00,3.2,0.0,0.5,270,91,1.8,1000.4,0.0,1124,3.3,7.0
174,2020-04-29 06:00,3.1,0.0,0.2,0,93,2.0,1000.8,0.0,803,3.1,7.1
174,2020-04-29 07:00,5.0,0.0,0.7,50,85,2.6,1001.1,0.8,937,4.6,7.4
174,2020-04-29 08:00,9.7,0.0,1.5,90,62,2.7,1001.4,1.0,1670,7.7,7.4
174,2020-04-29 09:00,16.2,0.0,3.6,290,28,-2.3,1001.4,1.0,1809,13.3,5.2
174,2020-04-29 10:00,17.4,0.0,5.7,290,24,-3.4,1001.2,1.0,1802,21.7,4.8
174,2020-04-29 11:00,19.2,0.0,4.8,270,29,0.7,1000.6,1.0,1855,28.6,6.4
174,2020-04-29 12:00,20.4,0.0,3.6,250,24,-0.8,1000.2,1.0,1862,33.2,5.8
174,2020-04-29 13:00,22.7,0.0,1.8,250,23,0.4,999.5,1.0,1825,37.5,6.3
174,2020-04-29 14:00,22.8,0.0,1.8,90,24,1.1,998.6,1.0,1842,38.8,6.6
174,2020-04-29 15:00,23.5,0.0,2.5,270,19,-1.4,997.8,1.0,1863,37.2,5.5
174,2020-04-29 16:00,22.0,0.0,4.4,160,26,1.5,997.7,1.0,1735,34.1,6.8
174,2020-04-29 17:00,20.8,0.0,5.3,160,27,1.0,997.8,1.0,1843,29.0,6.6
174,2020-04-29 18:00,19.0,0.0,4.7,160,30,1.0,997.9,1.0,1926,23.0,6.6
174,2020-04-29 19:00,17.0,0.0,3.3,180,32,0.1,998.1,0.8,1824,16.3,6.2
174,2020-04-29 20:00,15.1,0.0,0.7,360,38,0.8,998.7,0.0,1828,13.0,6.5
174,2020-04-29 21:00,10.8,0.0,1.1,270,59,3.0,999.3,0.0,1731,10.8,7.6
174,2020-04-29 22:00,9.1,0.0,0.0,0,66,3.0,999.5,0.0,1619,9.3,7.6
174,2020-04-29 23:00,7.4,0.0,0.0,0,74,3.0,999.7,0.0,1577,8.0,7.6
174,2020-04-30 00:00,6.3,0.0,0.0,0,80,3.0,1000.0,0.0,1240,7.0,7.6
174,2020-04-30 01:00,5.2,0.0,0.0,0,85,2.8,999.7,0.0,1219,5.9,7.5
174,2020-04-30 02:00,4.1,0.0,0.6,50,90,2.6,999.6,0.0,1137,5.0,7.4
174,2020-04-30 03:00,3.2,0.0,0.1,0,93,2.1,999.7,0.0,1118,4.4,7.1
174,2020-04-30 04:00,2.7,0.0,0.3,0,95,1.9,999.7,0.0,985,3.6,7.0
174,2020-04-30 05:00,2.4,0.0,0.2,0,95,1.6,999.7,0.0,998,3.5,6.9
174,2020-04-30 06:00,2.3,0.0,0.3,0,95,1.5,999.8,0.0,893,3.6,6.8
174,2020-04-30 07:00,4.6,0.0,0.3,0,89,2.9,1000.0,0.4,1134,7.0,7.5
174,2020-04-30 08:00,10.3,0.0,0.4,0,67,4.4,999.6,0.7,1741,9.1,8.4
174,2020-04-30 09:00,15.7,0.0,1.0,90,52,5.8,999.1,1.0,1804,15.4,9.2
174,2020-04-30 10:00,18.5,0.0,2.8,160,55,9.2,998.9,1.0,1774,25.6,11.6
174,2020-04-30 11:00,19.6,0.0,3.2,160,51,9.1,998.5,1.0,1773,32.4,11.6
174,2020-04-30 12:00,21.0,0.0,4.1,160,52,10.7,997.6,1.0,1928,37.0,12.9
174,2020-04-30 13:00,22.1,0.0,4.8,160,51,11.4,996.9,1.0,1800,39.7,13.5
174,2020-04-30 14:00,22.7,0.0,4.2,160,54,12.9,996.3,1.0,1665,41.6,14.9
174,2020-04-30 15:00,21.9,0.0,5.0,160,56,12.7,995.7,0.9,1741,34.1,14.7
174,2020-04-30 16:00,21.8,0.0,3.8,180,57,12.8,995.4,0.8,1772,33.0,14.8
174,2020-04-30 17:00,21.1,0.0,3.0,200,60,13.0,995.3,0.5,1848,26.5,15.0
174,2020-04-30 18:00,20.1,0.0,4.1,160,66,13.5,995.1,0.4,1738,23.5,15.5
174,2020-04-30 19:00,18.9,0.0,2.9,180,73,13.9,995.3,0.2,1650,18.4,15.9
174,2020-04-30 20:00,18.0,0.0,1.6,180,78,14.0,995.7,0.0,1544,17.7,16.0
174,2020-04-30 21:00,17.9,0.0,1.9,180,79,14.1,996.3,0.0,1464,17.2,16.1
174,2020-04-30 22:00,16.8,0.0,1.6,110,85,14.2,996.6,0.0,1185,16.6,16.2
174,2020-04-30 23:00,16.5,0.0,1.5,160,87,14.3,996.4,0.0,1189,16.2,16.3
174,2020-05-01 00:00,16.3,0.0,0.9,90,89,14.4,996.5,0.0,1083,16.0,16.4
174,2020-05-01 01:00,16.2,0.0,0.3,0,89,14.3,996.2,0.0,1021,15.7,16.3
174,2020-05-01 02:00,15.8,0.0,0.4,0,91,14.3,995.8,0.0,950,15.1,16.3
174,2020-05-01 03:00,15.5,0.0,0.1,0,93,14.3,995.5,0.0,830,15.1,16.3
174,2020-05-01 04:00,15.6,0.0,0.2,0,93,14.4,995.3,0.0,802,15.0,16.4
174,2020-05-01 05:00,15.6,0.0,0.7,90,94,14.6,995.4,0.0,813,14.9,16.6
174,2020-05-01 06:00,15.5,0.0,0.7,90,94,14.5,995.7,0.0,718,14.8,16.5
174,2020-05-01 07:00,16.1,0.0,0.4,0,91,14.6,996.1,0.0,752,15.8,16.6
174,2020-05-01 08:00,17.2,0.0,1.3,90,86,14.8,996.6,0.0,941,17.8,16.8
174,2020-05-01 09:00,18.5,0.0,1.6,110,82,15.3,996.7,0.0,1003,20.9,17.4
174,2020-05-01 10:00,20.3,0.0,1.7,110,77,16.1,996.8,0.1,1157,25.1,18.3
174,2020-05-01 11:00,22.3,0.0,2.9,160,67,15.8,996.5,0.7,1286,37.3,17.9
174,2020-05-01 12:00,23.3,0.0,3.4,160,65,16.3,996.1,0.9,1110,40.1,18.5
174,2020-05-01 13:00,24.7,0.0,3.9,160,63,17.1,995.4,1.0,1172,42.5,19.5
174,2020-05-01 14:00,24.6,0.0,4.4,160,61,16.5,994.7,0.8,1417,40.1,18.8
174,2020-05-01 15:00,25.1,0.0,4.5,160,60,16.7,994.2,0.9,1422,37.8,19.0
174,2020-05-01 16:00,24.5,0.0,5.0,160,62,16.7,993.7,1.0,1330,35.6,19.0
174,2020-05-01 17:00,23.4,0.0,4.1,160,66,16.6,993.3,0.5,1303,28.5,18.9
174,2020-05-01 18:00,22.8,0.0,3.9,180,68,16.5,993.4,1.0,1329,26.0,18.8
174,2020-05-01 19:00,21.2,0.0,1.7,180,74,16.3,993.8,0.6,869,20.9,18.5
174,2020-05-01 20:00,19.1,0.0,1.0,70,82,15.9,994.4,0.0,1139,17.8,18.1
174,2020-05-01 21:00,17.6,0.0,0.3,0,88,15.5,995.0,0.0,909,16.4,17.6
174,2020-05-01 22:00,16.4,0.0,0.3,0,94,15.4,995.3,0.0,665,15.3,17.5
174,2020-05-01 23:00,15.4,0.0,0.3,0,96,14.7,995.2,0.0,497,15.0,16.7
174,2020-05-02 00:00,15.0,0.0,0.2,0,97,14.5,995.3,0.0,387,14.4,16.5
174,2020-05-02 01:00,15.0,0.0,0.4,0,98,14.6,994.9,0.0,379,14.3,16.6
174,2020-05-02 02:00,14.7,0.0,0.2,0,98,14.3,994.9,0.0,385,14.5,16.3
174,2020-05-02 03:00,14.5,0.0,0.6,270,98,14.1,994.5,0.0,356,14.2,16.1
174,2020-05-02 04:00,14.2,0.0,0.1,0,99,14.0,994.5,0.0,293,13.7,16.0
174,2020-05-02 05:00,14.2,0.0,0.4,0,99,14.0,994.3,0.0,318,13.1,16.0
174,2020-05-02 06:00,13.7,0.0,0.7,250,100,13.6,994.3,0.0,186,12.3,15.6
174,2020-05-02 07:00,15.1,0.0,0.0,0,99,14.9,994.7,0.1,245,14.2,16.9
174,2020-05-02 08:00,17.5,0.0,0.1,0,90,15.8,994.8,0.2,496,16.3,17.9
174,2020-05-02 09:00,20.8,0.0,0.7,160,71,15.3,994.5,0.8,1124,22.2,17.4
174,2020-05-02 10:00,23.3,0.0,1.2,200,55,13.7,994.4,0.9,1483,27.7,15.7
174,2020-05-02 11:00,23.9,0.0,1.7,110,53,13.7,994.2,0.5,1649,33.6,15.7
174,2020-05-02 12:00,22.9,0.0,2.9,180,61,14.9,993.7,0.2,1515,29.7,16.9
174,2020-05-02 13:00,21.4,0.0,3.5,160,66,14.7,993.2,0.0,1356,27.9,16.7
174,2020-05-02 14:00,20.7,0.0,3.0,180,67,14.3,993.0,0.0,1309,23.7,16.3
174,2020-05-02 15:00,20.2,0.0,3.0,160,72,14.9,992.4,0.0,1434,23.7,16.9
174,2020-05-02 16:00,19.5,0.0,1.5,180,84,16.7,991.6,0.0,936,20.8,19.0
174,2020-05-02 17:00,18.8,0.0,3.5,180,88,16.7,991.5,0.0,894,19.5,19.0
174,2020-05-02 18:00,18.7,0.0,1.9,110,84,15.9,991.4,0.0,1066,18.5,18.1
174,2020-05-02 19:00,17.8,0.1,1.3,90,91,16.3,991.3,0.0,755,17.3,18.5
174,2020-05-02 20:00,17.3,0.0,0.2,0,96,16.6,991.6,0.0,522,16.9,18.9
174,2020-05-02 21:00,17.1,0.0,0.6,90,96,16.4,991.4,0.0,514,16.4,18.6
174,2020-05-02 22:00,17.0,0.0,0.7,200,96,16.3,991.1,0.0,431,16.3,18.5
174,2020-05-02 23:00,17.4,0.0,1.2,110,94,16.4,990.8,0.0,448,16.3,18.6
174,2020-05-03 00:00,17.3,0.4,3.4,110,88,15.2,990.5,0.0,804,15.6,17.3
174,2020-05-03 01:00,16.3,0.4,2.3,110,91,14.8,990.0,0.0,751,15.3,16.8
174,2020-05-03 02:00,15.6,0.6,2.5,90,97,15.1,989.3,0.0,244,15.1,17.2
174,2020-05-03 03:00,15.3,0.9,1.9,90,97,14.8,988.6,0.0,464,14.8,16.8
174,2020-05-03 04:00,15.4,2.1,1.0,90,100,15.3,988.0,0.0,229,15.0,17.4
174,2020-05-03 05:00,15.5,2.8,1.2,50,100,15.4,987.9,0.0,186,15.0,17.5
174,2020-05-03 06:00,15.8,2.6,2.7,90,98,15.4,987.5,0.0,723,15.0,17.5
174,2020-05-03 07:00,15.9,2.1,0.7,250,99,15.7,987.7,0.0,340,15.1,17.8
174,2020-05-03 08:00,15.9,12.0,0.8,180,100,15.8,987.6,0.0,308,15.2,17.9
174,2020-05-03 09:00,16.2,6.1,0.8,180,100,16.1,987.6,0.0,412,15.6,18.3
174,2020-05-03 10:00,16.7,3.0,2.9,90,95,15.8,987.8,0.0,1530,16.7,17.9
174,2020-05-03 11:00,16.6,2.4,2.5,90,97,16.1,987.7,0.0,319,16.5,18.3
174,2020-05-03 12:00,17.3,0.8,1.0,90,96,16.6,987.2,0.0,1348,17.7,18.9
174,2020-05-03 13:00,16.5,0.0,3.6,90,96,15.8,986.3,0.0,1225,17.4,17.9
174,2020-05-03 14:00,17.0,0.2,1.7,90,94,16.0,985.8,0.0,1303,17.3,18.2
174,2020-05-03 15:00,17.2,0.0,2.5,90,94,16.2,985.2,0.0,1415,17.4,18.4
174,2020-05-03 16:00,17.2,0.1,2.1,90,95,16.3,984.8,0.0,1136,17.3,18.5
174,2020-05-03 17:00,17.2,0.0,0.8,140,95,16.3,985.0,0.0,993,16.9,18.5
174,2020-05-03 18:00,16.9,0.2,0.4,0,98,16.5,985.1,0.0,458,16.6,18.8
174,2020-05-03 19:00,16.8,0.4,0.7,270,99,16.6,985.4,0.0,264,16.3,18.9
174,2020-05-03 20:00,16.5,0.0,0.0,0,100,16.4,985.4,0.0,207,15.9,18.6
174,2020-05-03 21:00,16.4,0.0,0.0,0,100,16.3,986.1,0.0,214,15.8,18.5
174,2020-05-03 22:00,16.5,0.0,0.8,290,100,16.4,986.5,0.0,151,15.7,18.6
174,2020-05-03 23:00,16.3,0.0,0.4,0,100,16.2,986.8,0.0,183,15.4,18.4
174,2020-05-04 00:00,16.0,0.0,0.1,0,100,15.9,986.7,0.0,39,14.8,18.1
174,2020-05-04 01:00,15.3,0.0,0.4,0,100,15.2,986.5,0.0,14,14.6,17.3
174,2020-05-04 02:00,15.1,0.0,0.2,0,100,15.0,986.2,0.0,45,14.6,17.0
174,2020-05-04 03:00,14.9,0.0,0.4,0,100,14.8,986.1,0.0,12,14.5,16.8
174,2020-05-04 04:00,15.7,0.0,1.3,290,100,15.6,986.7,0.0,620,14.5,17.7
174,2020-05-04 05:00,16.8,0.0,3.4,320,99,16.6,987.1,0.0,1227,14.4,18.9
174,2020-05-04 06:00,16.8,0.0,2.1,290,96,16.1,987.4,0.0,981,14.3,18.3
174,2020-05-04 07:00,17.5,0.0,3.5,270,94,16.5,988.2,0.0,903,15.8,18.8
174,2020-05-04 08:00,18.8,0.0,4.1,270,90,17.1,988.3,0.7,935,17.2,19.5
174,2020-05-04 09:00,19.9,0.0,3.7,290,83,16.9,989.1,0.9,1034,20.2,19.2
174,2020-05-04 10:00,21.6,0.0,3.0,290,76,17.1,988.9,0.6,1216,24.9,19.5
174,2020-05-04 11:00,21.7,0.0,4.5,270,74,16.8,988.8,0.4,1098,24.2,19.1
174,2020-05-04 12:00,22.9,0.0,3.7,290,69,16.9,988.3,0.3,1306,25.4,19.2
174,2020-05-04 13:00,24.5,0.0,4.8,290,60,16.2,987.9,0.9,1545,28.4,18.4
174,2020-05-04 14:00,25.2,0.0,4.8,290,55,15.5,987.5,1.0,1789,27.7,17.6
174,2020-05-04 15:00,25.8,0.0,4.1,320,53,15.4,987.7,1.0,1714,27.1,17.5
174,2020-05-04 16:00,25.8,0.0,4.6,320,56,16.3,987.6,1.0,1599,26.6,18.5
174,2020-05-04 17:00,25.2,0.0,5.3,290,54,15.2,987.6,1.0,1704,23.9,17.3
174,2020-05-04 18:00,23.9,0.0,3.6,290,59,15.3,988.5,0.9,1744,21.0,17.4
174,2020-05-04 19:00,22.4,0.0,2.4,320,65,15.4,989.0,0.5,1668,18.8,17.5
174,2020-05-04 20:00,20.5,0.0,4.3,290,71,15.0,989.4,0.0,1839,16.8,17.0
174,2020-05-04 21:00,19.0,0.0,2.9,320,79,15.2,990.2,0.0,1625,15.9,17.3
174,2020-05-04 22:00,18.0,0.0,2.8,320,81,14.6,990.8,0.0,1411,15.2,16.6
174,2020-05-04 23:00,17.4,0.0,3.6,290,83,14.4,990.6,0.0,1271,14.5,16.4
174,2020-05-05 00:00,15.1,0.0,0.7,250,94,14.1,990.8,0.0,1067,13.8,16.1
174,2020-05-05 01:00,13.9,0.0,1.0,110,98,13.5,991.0,0.0,651,13.2,15.5
174,2020-05-05 02:00,13.3,0.0,0.5,110,99,13.1,991.3,0.0,550,12.8,15.1
174,2020-05-05 03:00,13.2,0.0,0.3,0,100,13.1,991.3,0.0,556,13.5,15.1
174,2020-05-05 04:00,14.0,0.0,0.7,70,99,13.8,991.4,0.0,633,14.1,15.8
174,2020-05-05 05:00,14.5,0.0,0.6,90,100,14.4,991.5,0.0,322,14.4,16.4
174,2020-05-05 06:00,15.3,0.0,2.0,160,99,15.1,991.8,0.0,195,14.7,17.2
174,2020-05-05 07:00,15.7,0.0,2.4,160,98,15.3,992.3,0.0,256,15.1,17.4
174,2020-05-05 08:00,16.1,0.0,2.1,160,94,15.1,992.5,0.0,319,16.2,17.2
174,2020-05-05 09:00,16.5,0.0,2.5,160,91,15.0,992.7,0.0,399,18.1,17.0
174,2020-05-05 10:00,17.1,0.0,3.3,90,85,14.5,992.3,0.0,437,19.3,16.5
174,2020-05-05 11:00,17.3,0.0,3.5,140,83,14.3,991.9,0.0,548,19.4,16.3
174,2020-05-05 12:00,17.4,0.0,1.6,180,86,15.0,991.9,0.0,572,19.5,17.0
174,2020-05-05 13:00,16.5,0.0,1.3,230,88,14.4,993.1,0.0,573,17.9,16.4
174,2020-05-05 14:00,18.3,0.0,1.7,160,81,14.9,992.2,0.0,715,24.0,16.9
174,2020-05-05 15:00,21.1,0.0,1.2,200,67,14.7,991.9,0.5,1205,26.2,16.7
174,2020-05-05 16:00,20.5,0.0,2.1,290,69,14.6,991.6,0.0,870,21.7,16.6
174,2020-05-05 17:00,19.8,0.0,2.3,250,72,14.5,991.4,0.0,901,20.0,16.5
